SectionID,CourseID,Semester,InstructorID
3724,1772,Summer 2026,696
3725,4059,Spring 2026,1054
3726,4665,Summer 2026,210
3727,1316,Summer 2026,2473
3728,3988,Fall 2025,112
3729,365,Fall 2025,2750
3730,2563,Summer 2026,399
3731,3108,Fall 2025,2078
3732,2395,Summer 2026,274
3733,2734,Summer 2026,1815
3734,3266,Summer 2026,418
3735,644,Spring 2026,3970
3736,1245,Summer 2026,3022
3737,581,Spring 2026,1721
3738,3076,Summer 2026,304
3739,4489,Spring 2026,4569
3740,4621,Spring 2026,1515
3741,3272,Summer 2026,3781
3742,2049,Spring 2026,2590
3743,2221,Fall 2025,653
3744,3183,Spring 2026,1043
3745,2702,Summer 2026,2629
3746,4943,Summer 2026,2017
3747,1126,Fall 2025,3131
3748,2984,Fall 2025,1534
3749,3481,Summer 2026,1031
3750,3746,Spring 2026,1587
3751,2588,Summer 2026,4679
3752,1341,Spring 2026,4054
3753,748,Summer 2026,4043
3754,281,Fall 2025,1009
3755,782,Summer 2026,4977
3756,274,Fall 2025,1240
3757,4095,Fall 2025,3850
3758,1680,Fall 2025,4646
3759,31,Fall 2025,4281
3760,3227,Spring 2026,2075
3761,684,Fall 2025,1235
3762,4531,Summer 2026,2714
3763,109,Fall 2025,2397
3764,4891,Summer 2026,4144
3765,2636,Summer 2026,476
3766,4440,Fall 2025,2881
3767,3783,Fall 2025,4343
3768,2852,Spring 2026,1256
3769,4572,Spring 2026,418
3770,1922,Summer 2026,3723
3771,3035,Fall 2025,1605
3772,1798,Summer 2026,4637
3773,9,Fall 2025,3838
3774,1039,Spring 2026,1764
3775,939,Spring 2026,3848
3776,3004,Spring 2026,2260
3777,939,Fall 2025,3808
3778,651,Summer 2026,2606
3779,519,Spring 2026,3561
3780,918,Summer 2026,858
3781,550,Summer 2026,2170
3782,911,Fall 2025,176
3783,2563,Spring 2026,401
3784,814,Spring 2026,4081
3785,2333,Fall 2025,599
3786,566,Spring 2026,409
3787,903,Summer 2026,2084
3788,4665,Summer 2026,3442
3789,3050,Summer 2026,1787
3790,4873,Fall 2025,1704
3791,1723,Spring 2026,3822
3792,1761,Summer 2026,4113
3793,3982,Fall 2025,3468
3794,1802,Spring 2026,3597
3795,1583,Spring 2026,1270
3796,2063,Spring 2026,3125
3797,3645,Fall 2025,4277
3798,2915,Fall 2025,4585
3799,2774,Summer 2026,3995
3800,2090,Spring 2026,4073
3801,1399,Spring 2026,2024
3802,1451,Spring 2026,4388
3803,964,Spring 2026,2912
3804,1266,Fall 2025,749
3805,3588,Spring 2026,3165
3806,320,Summer 2026,2708
3807,3082,Summer 2026,1417
3808,3799,Fall 2025,2099
3809,4090,Summer 2026,3336
3810,51,Summer 2026,3522
3811,574,Spring 2026,1837
3812,3379,Spring 2026,4768
3813,4513,Fall 2025,75
3814,967,Summer 2026,3941
3815,629,Spring 2026,4851
3816,4899,Spring 2026,420
3817,4878,Spring 2026,1482
3818,3509,Spring 2026,3973
3819,2918,Spring 2026,4637
3820,3957,Spring 2026,3397
3821,1338,Spring 2026,1820
3822,3701,Fall 2025,1841
3823,2869,Fall 2025,2679
3824,1149,Spring 2026,4285
3825,1456,Summer 2026,2340
3826,1695,Spring 2026,4068
3827,3002,Summer 2026,2632
3828,4308,Summer 2026,418
3829,4,Fall 2025,3913
3830,4319,Summer 2026,286
3831,3308,Fall 2025,2341
3832,567,Summer 2026,4212
3833,514,Fall 2025,3443
3834,4716,Spring 2026,2744
3835,4603,Spring 2026,3283
3836,1776,Fall 2025,505
3837,3407,Summer 2026,3101
3838,4839,Spring 2026,4114
3839,1940,Fall 2025,392
3840,493,Summer 2026,2150
3841,4719,Spring 2026,2881
3842,1984,Summer 2026,2650
3843,4764,Fall 2025,4825
3844,4520,Summer 2026,2984
3845,5000,Fall 2025,4247
3846,2218,Fall 2025,3405
3847,1045,Fall 2025,4600
3848,4415,Spring 2026,2818
3849,3473,Fall 2025,4713
3850,281,Fall 2025,258
3851,4973,Summer 2026,2665
3852,2815,Fall 2025,2586
3853,1572,Summer 2026,4357
3854,3563,Fall 2025,4547
3855,1905,Spring 2026,4814
3856,3428,Fall 2025,1108
3857,684,Summer 2026,3614
3858,439,Spring 2026,4014
3859,571,Spring 2026,2525
3860,618,Fall 2025,210
3861,1813,Fall 2025,360
3862,1362,Fall 2025,3520
3863,3640,Spring 2026,4822
3864,1199,Fall 2025,1131
3865,1477,Spring 2026,1344
3866,566,Spring 2026,2041
3867,328,Fall 2025,3688
3868,122,Summer 2026,3159
3869,4906,Summer 2026,1250
3870,4601,Summer 2026,3189
3871,625,Spring 2026,185
3872,1892,Summer 2026,1494
3873,4096,Summer 2026,4025
3874,3256,Fall 2025,3166
3875,1934,Fall 2025,3805
3876,222,Fall 2025,3676
3877,802,Fall 2025,3881
3878,912,Summer 2026,3276
3879,1072,Spring 2026,1766
3880,355,Fall 2025,892
3881,2744,Summer 2026,4743
3882,3305,Summer 2026,4515
3883,2545,Summer 2026,2068
3884,2700,Summer 2026,455
3885,643,Summer 2026,4504
3886,2879,Summer 2026,3619
3887,1731,Spring 2026,2848
3888,654,Spring 2026,3323
3889,220,Spring 2026,163
3890,4025,Fall 2025,4290
3891,4532,Fall 2025,3454
3892,2922,Summer 2026,1555
3893,1298,Summer 2026,834
3894,3029,Fall 2025,4243
3895,1305,Fall 2025,1455
3896,26,Fall 2025,3604
3897,3657,Fall 2025,3917
3898,3209,Fall 2025,3389
3899,2302,Summer 2026,4038
3900,3390,Summer 2026,4568
3901,101,Fall 2025,3437
3902,4196,Fall 2025,2873
3903,3382,Summer 2026,1942
3904,552,Spring 2026,4113
3905,826,Summer 2026,895
3906,587,Spring 2026,2391
3907,3451,Spring 2026,4374
3908,3940,Spring 2026,1999
3909,622,Fall 2025,541
3910,2301,Fall 2025,4207
3911,2384,Summer 2026,3246
3912,2980,Fall 2025,1798
3913,3418,Fall 2025,137
3914,193,Summer 2026,995
3915,1615,Spring 2026,4637
3916,2428,Summer 2026,1091
3917,845,Spring 2026,4613
3918,2333,Summer 2026,4311
3919,1785,Spring 2026,779
3920,169,Spring 2026,3109
3921,1282,Fall 2025,2729
3922,340,Spring 2026,4598
3923,356,Summer 2026,2997
3924,222,Fall 2025,1490
3925,417,Summer 2026,3953
3926,2266,Summer 2026,1334
3927,981,Fall 2025,1053
3928,4854,Spring 2026,4287
3929,3932,Fall 2025,3599
3930,3236,Fall 2025,3898
3931,1464,Spring 2026,838
3932,1085,Spring 2026,4177
3933,2702,Spring 2026,91
3934,3473,Spring 2026,1196
3935,559,Fall 2025,1568
3936,4460,Fall 2025,1711
3937,3117,Summer 2026,3635
3938,331,Fall 2025,1446
3939,3473,Spring 2026,3840
3940,1131,Spring 2026,4224
3941,4966,Spring 2026,1831
3942,4304,Spring 2026,2006
3943,4359,Summer 2026,508
3944,4484,Summer 2026,1230
3945,796,Summer 2026,1212
3946,4547,Summer 2026,3375
3947,4314,Fall 2025,4140
3948,2929,Spring 2026,4311
3949,2425,Fall 2025,3956
3950,3772,Spring 2026,3583
3951,3870,Spring 2026,2194
3952,440,Spring 2026,4197
3953,1836,Summer 2026,2126
3954,587,Spring 2026,2321
3955,259,Summer 2026,2083
3956,3803,Fall 2025,2372
3957,1315,Summer 2026,1223
3958,3838,Spring 2026,818
3959,3916,Spring 2026,3604
3960,633,Spring 2026,1957
3961,1005,Spring 2026,4002
3962,1263,Fall 2025,1556
3963,2556,Fall 2025,3906
3964,2929,Summer 2026,1276
3965,3948,Spring 2026,1554
3966,2293,Spring 2026,4214
3967,1400,Summer 2026,3887
3968,1834,Summer 2026,2148
3969,1621,Fall 2025,2630
3970,2536,Summer 2026,493
3971,3072,Fall 2025,156
3972,3047,Spring 2026,4858
3973,2810,Summer 2026,4393
3974,2585,Summer 2026,1399
3975,1871,Spring 2026,3408
3976,237,Spring 2026,4553
3977,3091,Fall 2025,2006
3978,2809,Fall 2025,4279
3979,3424,Summer 2026,4130
3980,1260,Summer 2026,3594
3981,4208,Summer 2026,2627
3982,4722,Summer 2026,491
3983,792,Fall 2025,3064
3984,3700,Fall 2025,1484
3985,1412,Summer 2026,4875
3986,2632,Summer 2026,965
3987,3344,Summer 2026,4706
3988,404,Summer 2026,4372
3989,3341,Fall 2025,83
3990,2858,Summer 2026,3912
3991,1906,Spring 2026,4247
3992,1718,Spring 2026,4101
3993,2880,Summer 2026,2097
3994,200,Fall 2025,4417
3995,2901,Fall 2025,981
3996,4315,Spring 2026,2981
3997,3903,Fall 2025,4437
3998,233,Fall 2025,933
3999,2989,Summer 2026,3885
4000,2260,Fall 2025,1062
4001,2315,Fall 2025,2962
4002,325,Spring 2026,644
4003,4934,Spring 2026,4092
4004,4672,Fall 2025,3156
4005,3838,Spring 2026,278
4006,1323,Summer 2026,4304
4007,2252,Summer 2026,816
4008,1837,Fall 2025,1597
4009,2314,Summer 2026,2802
4010,2283,Summer 2026,2849
4011,1302,Spring 2026,4460
4012,4064,Spring 2026,913
4013,4180,Summer 2026,96
4014,2822,Summer 2026,3111
4015,3293,Fall 2025,4379
4016,1606,Fall 2025,4001
4017,3843,Summer 2026,4814
4018,4694,Summer 2026,2380
4019,1644,Fall 2025,2252
4020,504,Summer 2026,2501
4021,174,Summer 2026,2716
4022,2342,Fall 2025,1913
4023,3095,Summer 2026,2016
4024,2725,Spring 2026,24
4025,2379,Summer 2026,3657
4026,2980,Spring 2026,2195
4027,3299,Spring 2026,1807
4028,3878,Spring 2026,1534
4029,2018,Summer 2026,754
4030,2935,Spring 2026,1571
4031,502,Fall 2025,393
4032,1592,Fall 2025,2636
4033,3064,Spring 2026,3052
4034,3129,Spring 2026,4695
4035,3664,Summer 2026,4924
4036,1020,Fall 2025,3276
4037,4710,Spring 2026,2635
4038,3211,Summer 2026,214
4039,2250,Spring 2026,4493
4040,4085,Summer 2026,1048
4041,2702,Spring 2026,361
4042,2610,Fall 2025,2245
4043,4520,Summer 2026,3248
4044,1996,Spring 2026,974
4045,4449,Spring 2026,897
4046,4306,Fall 2025,3246
4047,3859,Spring 2026,4931
4048,492,Fall 2025,1177
4049,399,Fall 2025,2479
4050,136,Spring 2026,4506
4051,2378,Fall 2025,4866
4052,2407,Fall 2025,2126
4053,3250,Summer 2026,3270
4054,4475,Spring 2026,4734
4055,3480,Fall 2025,1450
4056,3834,Fall 2025,461
4057,2490,Spring 2026,4583
4058,1163,Spring 2026,4941
4059,1980,Summer 2026,3743
4060,2302,Summer 2026,301
4061,3626,Spring 2026,2649
4062,3203,Spring 2026,1736
4063,678,Summer 2026,2105
4064,3985,Spring 2026,869
4065,1765,Spring 2026,3387
4066,1456,Fall 2025,4215
4067,803,Fall 2025,3305
4068,2918,Summer 2026,2512
4069,3229,Spring 2026,3895
4070,2537,Summer 2026,2110
4071,436,Spring 2026,2180
4072,1550,Spring 2026,1590
4073,3596,Fall 2025,4734
4074,4719,Summer 2026,1325
4075,4562,Summer 2026,1023
4076,1710,Fall 2025,1484
4077,2123,Fall 2025,2779
4078,1062,Summer 2026,3386
4079,111,Summer 2026,2500
4080,2634,Spring 2026,1493
4081,999,Fall 2025,2082
4082,2504,Summer 2026,4782
4083,3252,Fall 2025,4871
4084,1841,Spring 2026,1454
4085,3502,Summer 2026,2624
4086,4537,Fall 2025,3582
4087,371,Fall 2025,1195
4088,2381,Summer 2026,3503
4089,1426,Spring 2026,4825
4090,4054,Spring 2026,2101
4091,3386,Summer 2026,3619
4092,1761,Summer 2026,272
4093,2892,Summer 2026,3190
4094,3668,Spring 2026,3719
4095,4521,Spring 2026,2700
4096,2564,Summer 2026,4518
4097,2876,Fall 2025,3721
4098,2956,Fall 2025,2217
4099,54,Spring 2026,1128
4100,3363,Summer 2026,2281
4101,2233,Fall 2025,4985
4102,2421,Fall 2025,4968
4103,3086,Spring 2026,3206
4104,4712,Summer 2026,4504
4105,3714,Spring 2026,1042
4106,557,Summer 2026,1173
4107,4369,Summer 2026,4908
4108,4859,Summer 2026,1997
4109,876,Fall 2025,2790
4110,2799,Summer 2026,4488
4111,1698,Fall 2025,814
4112,1976,Summer 2026,763
4113,4882,Fall 2025,148
4114,712,Summer 2026,32
4115,3998,Summer 2026,840
4116,2494,Fall 2025,1064
4117,2247,Summer 2026,3917
4118,573,Spring 2026,3005
4119,2141,Spring 2026,4381
4120,214,Spring 2026,1417
4121,322,Summer 2026,3423
4122,3807,Summer 2026,2527
4123,1912,Spring 2026,4038
4124,58,Fall 2025,2397
4125,1303,Fall 2025,1259
4126,4347,Spring 2026,3617
4127,3020,Spring 2026,2735
4128,3177,Spring 2026,2257
4129,3497,Summer 2026,4318
4130,3522,Summer 2026,2849
4131,4580,Spring 2026,3260
4132,2336,Summer 2026,421
4133,507,Summer 2026,4821
4134,2536,Fall 2025,233
4135,758,Spring 2026,4323
4136,4047,Summer 2026,187
4137,2562,Spring 2026,136
4138,2670,Summer 2026,2573
4139,362,Summer 2026,2371
4140,3358,Fall 2025,4112
4141,2815,Spring 2026,4387
4142,4190,Spring 2026,947
4143,1272,Fall 2025,1150
4144,3249,Summer 2026,2620
4145,2759,Fall 2025,2289
4146,370,Fall 2025,329
4147,3618,Fall 2025,574
4148,568,Summer 2026,321
4149,858,Fall 2025,873
4150,2030,Summer 2026,3870
4151,3172,Fall 2025,1772
4152,8,Spring 2026,1502
4153,969,Spring 2026,3078
4154,4248,Fall 2025,3246
4155,4881,Fall 2025,1796
4156,3584,Fall 2025,4043
4157,3060,Spring 2026,2560
4158,4751,Summer 2026,1342
4159,3109,Summer 2026,4745
4160,3721,Spring 2026,4504
4161,4369,Fall 2025,4026
4162,3658,Spring 2026,1842
4163,886,Summer 2026,1418
4164,180,Summer 2026,3097
4165,3906,Spring 2026,1892
4166,1452,Fall 2025,2427
4167,3926,Spring 2026,1976
4168,348,Fall 2025,4191
4169,129,Summer 2026,1607
4170,2799,Summer 2026,1219
4171,1001,Spring 2026,2453
4172,2353,Fall 2025,308
4173,3559,Summer 2026,3200
4174,740,Spring 2026,3845
4175,4825,Spring 2026,4440
4176,311,Summer 2026,3743
4177,4953,Fall 2025,4697
4178,2046,Summer 2026,1135
4179,4232,Spring 2026,2620
4180,2305,Summer 2026,4684
4181,4053,Spring 2026,3374
4182,4002,Fall 2025,4073
4183,439,Spring 2026,570
4184,870,Summer 2026,1622
4185,3159,Spring 2026,1134
4186,3806,Fall 2025,1438
4187,4067,Fall 2025,2181
4188,449,Spring 2026,269
4189,1400,Spring 2026,2168
4190,1687,Summer 2026,3112
4191,2196,Spring 2026,3115
4192,2062,Fall 2025,1335
4193,36,Spring 2026,3076
4194,3629,Fall 2025,1332
4195,251,Summer 2026,542
4196,3022,Spring 2026,4432
4197,4608,Spring 2026,1140
4198,3244,Summer 2026,3415
4199,580,Fall 2025,1480
4200,1466,Spring 2026,4348
4201,497,Fall 2025,4117
4202,4708,Fall 2025,28
4203,4929,Summer 2026,2389
4204,3471,Summer 2026,1033
4205,2486,Fall 2025,2037
4206,2440,Spring 2026,1866
4207,318,Fall 2025,4213
4208,3545,Summer 2026,4570
4209,3687,Summer 2026,118
4210,1935,Spring 2026,1451
4211,3933,Summer 2026,826
4212,1655,Summer 2026,1271
4213,1192,Summer 2026,603
4214,4267,Spring 2026,4933
4215,3732,Summer 2026,3140
4216,164,Summer 2026,2841
4217,4747,Fall 2025,3342
4218,3532,Spring 2026,1905
4219,2926,Summer 2026,1827
4220,1964,Spring 2026,4791
4221,2261,Fall 2025,812
4222,310,Summer 2026,2623
4223,4841,Spring 2026,1411
4224,3869,Fall 2025,2610
4225,2232,Fall 2025,3489
4226,1399,Spring 2026,3422
4227,3674,Summer 2026,4090
4228,1203,Spring 2026,2200
4229,3272,Spring 2026,1763
4230,2151,Spring 2026,2409
4231,278,Spring 2026,2
4232,4903,Summer 2026,23
4233,2583,Spring 2026,2928
4234,317,Fall 2025,442
4235,2042,Spring 2026,2531
4236,2077,Fall 2025,2742
4237,3764,Fall 2025,4856
4238,4933,Fall 2025,730
4239,3362,Summer 2026,4883
4240,1352,Summer 2026,2220
4241,4523,Fall 2025,4398
4242,4654,Summer 2026,3492
4243,3710,Fall 2025,2886
4244,4209,Fall 2025,2534
4245,4811,Spring 2026,3575
4246,1172,Summer 2026,3419
4247,4181,Summer 2026,3518
4248,3878,Spring 2026,2054
4249,1798,Summer 2026,3243
4250,4578,Fall 2025,1596
4251,3951,Spring 2026,2824
4252,275,Fall 2025,3505
4253,2372,Fall 2025,4995
4254,2550,Fall 2025,102
4255,1445,Fall 2025,809
4256,1879,Summer 2026,2604
4257,1394,Summer 2026,1030
4258,2587,Fall 2025,2452
4259,3364,Spring 2026,3314
4260,952,Spring 2026,237
4261,1662,Fall 2025,2536
4262,3726,Summer 2026,3608
4263,1932,Fall 2025,1642
4264,826,Fall 2025,32
4265,1268,Summer 2026,1197
4266,2838,Fall 2025,2509
4267,4793,Fall 2025,1722
4268,2797,Summer 2026,1689
4269,1289,Fall 2025,2529
4270,600,Fall 2025,2354
4271,1906,Summer 2026,1154
4272,611,Spring 2026,1583
4273,2246,Summer 2026,4870
4274,4767,Spring 2026,1895
4275,2689,Spring 2026,1305
4276,3728,Fall 2025,4991
4277,2204,Fall 2025,2879
4278,3752,Fall 2025,2661
4279,1647,Summer 2026,4976
4280,3702,Spring 2026,1951
4281,1291,Fall 2025,4277
4282,3812,Fall 2025,3715
4283,2201,Spring 2026,1297
4284,2249,Summer 2026,113
4285,3320,Fall 2025,2955
4286,1627,Fall 2025,702
4287,2289,Spring 2026,2783
4288,3319,Summer 2026,3993
4289,4024,Summer 2026,2585
4290,4060,Summer 2026,1778
4291,4863,Spring 2026,1336
4292,3317,Fall 2025,4945
4293,3885,Summer 2026,2199
4294,3818,Summer 2026,1861
4295,666,Summer 2026,4548
4296,4993,Summer 2026,4382
4297,88,Spring 2026,1504
4298,1788,Spring 2026,4180
4299,1310,Summer 2026,368
4300,2077,Fall 2025,1120
4301,2876,Summer 2026,4666
4302,4502,Fall 2025,3724
4303,4335,Spring 2026,2443
4304,1222,Fall 2025,961
4305,1741,Summer 2026,3630
4306,4895,Summer 2026,2319
4307,3737,Fall 2025,3771
4308,3880,Summer 2026,3419
4309,2406,Spring 2026,2268
4310,4058,Fall 2025,695
4311,4641,Summer 2026,1790
4312,2315,Spring 2026,1580
4313,1079,Summer 2026,3686
4314,3183,Fall 2025,3994
4315,2414,Summer 2026,2442
4316,1122,Summer 2026,2422
4317,1564,Spring 2026,3450
4318,3787,Spring 2026,2864
4319,1333,Summer 2026,310
4320,3092,Fall 2025,906
4321,3874,Spring 2026,3810
4322,125,Fall 2025,114
4323,4193,Summer 2026,2962
4324,4854,Fall 2025,3909
4325,4244,Fall 2025,2407
4326,3220,Summer 2026,4052
4327,890,Fall 2025,2152
4328,3058,Fall 2025,2570
4329,4071,Fall 2025,1154
4330,2849,Fall 2025,4941
4331,2549,Spring 2026,400
4332,1486,Summer 2026,1033
4333,111,Spring 2026,3003
4334,2421,Spring 2026,3555
4335,2293,Summer 2026,3944
4336,4752,Summer 2026,3646
4337,2860,Fall 2025,2752
4338,1928,Fall 2025,452
4339,4593,Summer 2026,1918
4340,1237,Summer 2026,4082
4341,4364,Spring 2026,416
4342,3778,Spring 2026,4211
4343,2846,Fall 2025,1703
4344,1980,Fall 2025,2638
4345,4685,Spring 2026,4051
4346,318,Spring 2026,3096
4347,2622,Summer 2026,2669
4348,843,Fall 2025,64
4349,3635,Spring 2026,978
4350,2008,Summer 2026,1532
4351,1764,Fall 2025,3416
4352,1837,Spring 2026,2441
4353,2091,Fall 2025,3033
4354,1612,Spring 2026,4203
4355,1523,Summer 2026,2963
4356,2718,Summer 2026,2078
4357,4831,Summer 2026,1163
4358,4573,Fall 2025,2515
4359,948,Spring 2026,3699
4360,1411,Spring 2026,2000
4361,4521,Fall 2025,1604
4362,4664,Spring 2026,2548
4363,529,Spring 2026,2059
4364,365,Spring 2026,3860
4365,3755,Summer 2026,1800
4366,388,Summer 2026,2211
4367,4698,Spring 2026,4502
4368,3775,Spring 2026,3879
4369,8,Summer 2026,2065
4370,3865,Summer 2026,4678
4371,4429,Fall 2025,4672
4372,3071,Summer 2026,1507
4373,4189,Spring 2026,1609
4374,2349,Summer 2026,943
4375,4198,Spring 2026,4180
4376,4537,Summer 2026,1560
4377,3708,Spring 2026,3938
4378,796,Fall 2025,3057
4379,1487,Fall 2025,2084
4380,4741,Spring 2026,1797
4381,2961,Summer 2026,1044
4382,2283,Spring 2026,2360
4383,4910,Summer 2026,3399
4384,117,Fall 2025,1887
4385,1180,Summer 2026,600
4386,3940,Summer 2026,4513
4387,4665,Summer 2026,1033
4388,3585,Fall 2025,996
4389,2033,Spring 2026,2727
4390,2454,Fall 2025,4697
4391,500,Summer 2026,3480
4392,3547,Fall 2025,3875
4393,3013,Spring 2026,237
4394,1452,Spring 2026,2817
4395,516,Fall 2025,443
4396,1182,Spring 2026,61
4397,4008,Fall 2025,1070
4398,4520,Fall 2025,1686
4399,1457,Summer 2026,3800
4400,4510,Summer 2026,2867
4401,4074,Summer 2026,3651
4402,3651,Fall 2025,1618
4403,3873,Spring 2026,4333
4404,3680,Fall 2025,3436
4405,814,Fall 2025,4034
4406,645,Fall 2025,2418
4407,205,Fall 2025,91
4408,4357,Fall 2025,4945
4409,3171,Spring 2026,1712
4410,4354,Spring 2026,4141
4411,4568,Summer 2026,1767
4412,2564,Fall 2025,3872
4413,302,Fall 2025,2405
4414,1516,Summer 2026,3011
4415,504,Fall 2025,3036
4416,1426,Spring 2026,4533
4417,2973,Fall 2025,4415
4418,4813,Fall 2025,898
4419,262,Fall 2025,361
4420,2684,Summer 2026,4716
4421,3048,Fall 2025,2571
4422,1318,Summer 2026,4080
4423,3804,Spring 2026,1
4424,3879,Fall 2025,1257
4425,1499,Fall 2025,2619
4426,687,Fall 2025,472
4427,1881,Fall 2025,1057
4428,1564,Summer 2026,1441
4429,632,Spring 2026,4637
4430,4469,Spring 2026,2443
4431,4658,Spring 2026,1004
4432,3857,Summer 2026,717
4433,3680,Fall 2025,2695
4434,4431,Summer 2026,2398
4435,73,Spring 2026,2540
4436,3561,Spring 2026,4984
4437,4352,Fall 2025,823
4438,62,Summer 2026,4945
4439,2360,Summer 2026,4402
4440,3286,Fall 2025,417
4441,2492,Spring 2026,4353
4442,526,Fall 2025,4279
4443,2743,Summer 2026,2135
4444,3252,Spring 2026,3551
4445,55,Spring 2026,4832
4446,480,Spring 2026,353
4447,108,Spring 2026,1804
4448,4648,Spring 2026,3129
4449,4216,Summer 2026,1098
4450,280,Summer 2026,4458
4451,687,Spring 2026,2700
4452,665,Spring 2026,2716
4453,2363,Fall 2025,6
4454,4535,Summer 2026,2954
4455,4142,Spring 2026,4667
4456,4255,Spring 2026,631
4457,4736,Summer 2026,3872
4458,956,Fall 2025,171
4459,4255,Fall 2025,4146
4460,3050,Summer 2026,1683
4461,4489,Fall 2025,3797
4462,2435,Spring 2026,4574
4463,3725,Fall 2025,2500
4464,413,Spring 2026,694
4465,2204,Spring 2026,4974
4466,4086,Summer 2026,1897
4467,2146,Summer 2026,4144
4468,2358,Spring 2026,2364
4469,3083,Spring 2026,4321
4470,2046,Summer 2026,2137
4471,1794,Spring 2026,1783
4472,3257,Fall 2025,3428
4473,4722,Spring 2026,4250
4474,777,Spring 2026,2342
4475,2978,Summer 2026,2437
4476,4292,Fall 2025,1501
4477,170,Fall 2025,2097
4478,3616,Summer 2026,1103
4479,2686,Spring 2026,3358
4480,175,Spring 2026,4350
4481,4291,Summer 2026,3093
4482,2910,Summer 2026,4748
4483,756,Summer 2026,1826
4484,4115,Fall 2025,4586
4485,4680,Fall 2025,2302
4486,109,Fall 2025,1847
4487,1049,Fall 2025,1976
4488,1136,Fall 2025,3476
4489,5001,Fall 2025,3934
4490,4644,Spring 2026,665
4491,4922,Summer 2026,4000
4492,3678,Fall 2025,2993
4493,2453,Fall 2025,2962
4494,4368,Spring 2026,768
4495,1358,Spring 2026,1511
4496,971,Spring 2026,445
4497,86,Fall 2025,1048
4498,2174,Spring 2026,2509
4499,3067,Spring 2026,3064
4500,1742,Spring 2026,77
4501,2845,Spring 2026,1208
4502,4665,Summer 2026,3896
4503,1245,Spring 2026,2557
4504,2978,Fall 2025,3748
4505,2064,Summer 2026,1025
4506,3774,Spring 2026,2306
4507,1249,Fall 2025,3011
4508,780,Spring 2026,98
4509,3953,Fall 2025,360
4510,3184,Fall 2025,848
4511,1933,Fall 2025,2783
4512,4392,Fall 2025,4607
4513,1014,Fall 2025,4296
4514,1303,Spring 2026,1940
4515,4107,Summer 2026,1745
4516,1857,Spring 2026,2483
4517,2040,Summer 2026,4662
4518,1187,Summer 2026,4092
4519,2232,Spring 2026,2511
4520,2278,Summer 2026,2719
4521,1819,Summer 2026,2200
4522,1494,Fall 2025,4902
4523,3945,Summer 2026,1915
4524,382,Spring 2026,360
4525,2188,Summer 2026,1172
4526,3251,Summer 2026,4835
4527,1040,Spring 2026,4069
4528,1613,Spring 2026,2780
4529,1483,Fall 2025,3352
4530,3978,Fall 2025,586
4531,1053,Spring 2026,3856
4532,3626,Fall 2025,3200
4533,505,Summer 2026,386
4534,780,Fall 2025,942
4535,3796,Fall 2025,4464
4536,4390,Fall 2025,4608
4537,4404,Spring 2026,662
4538,160,Fall 2025,3148
4539,2465,Summer 2026,3488
4540,3370,Spring 2026,4472
4541,2149,Summer 2026,1351
4542,4910,Spring 2026,4060
4543,1865,Fall 2025,4047
4544,4123,Spring 2026,430
4545,2793,Fall 2025,3755
4546,4416,Fall 2025,4764
4547,1052,Summer 2026,4535
4548,2141,Spring 2026,2488
4549,89,Summer 2026,3789
4550,2690,Spring 2026,1819
4551,1151,Spring 2026,1741
4552,3637,Spring 2026,4018
4553,3125,Summer 2026,2121
4554,258,Fall 2025,885
4555,2853,Fall 2025,2498
4556,896,Spring 2026,2156
4557,539,Summer 2026,1059
4558,4255,Fall 2025,4805
4559,4234,Fall 2025,1484
4560,1930,Fall 2025,2793
4561,2476,Spring 2026,4927
4562,4008,Spring 2026,3161
4563,2485,Fall 2025,3169
4564,1791,Summer 2026,1976
4565,1512,Fall 2025,756
4566,1817,Spring 2026,2547
4567,4376,Fall 2025,3364
4568,195,Fall 2025,1727
4569,4200,Summer 2026,2869
4570,833,Fall 2025,1851
4571,1159,Spring 2026,10
4572,2708,Summer 2026,4283
4573,3640,Summer 2026,1757
4574,1114,Spring 2026,1324
4575,2608,Summer 2026,967
4576,1694,Spring 2026,3379
4577,4741,Fall 2025,3662
4578,949,Summer 2026,3926
4579,756,Fall 2025,312
4580,1800,Fall 2025,244
4581,4111,Spring 2026,2046
4582,1453,Fall 2025,4786
4583,4958,Fall 2025,2757
4584,2978,Summer 2026,2580
4585,3209,Fall 2025,2548
4586,4723,Fall 2025,841
4587,739,Spring 2026,3305
4588,3316,Summer 2026,2933
4589,834,Summer 2026,2696
4590,2452,Fall 2025,4814
4591,3436,Fall 2025,2680
4592,1904,Summer 2026,3817
4593,4550,Summer 2026,4689
4594,3958,Spring 2026,775
4595,1707,Spring 2026,2284
4596,2675,Spring 2026,648
4597,2212,Fall 2025,399
4598,3471,Spring 2026,2621
4599,2957,Summer 2026,792
4600,3035,Summer 2026,783
4601,2140,Summer 2026,687
4602,2753,Fall 2025,3816
4603,48,Spring 2026,3606
4604,4710,Spring 2026,4013
4605,3234,Fall 2025,3783
4606,3754,Summer 2026,344
4607,2585,Spring 2026,3990
4608,644,Spring 2026,2767
4609,1556,Summer 2026,4965
4610,3763,Summer 2026,1029
4611,236,Summer 2026,3748
4612,3671,Summer 2026,578
4613,1993,Spring 2026,3941
4614,2945,Spring 2026,3302
4615,3553,Spring 2026,233
4616,2070,Fall 2025,2106
4617,4233,Summer 2026,996
4618,3979,Summer 2026,3958
