RoomID,Building,Capacity
5696,Building C,100
5697,Science Hub,30
5698,Tech Lab,40
5699,Tech Lab,40
5700,Building C,40
5701,Building C,50
5702,Building C,60
5703,Science Hub,100
5704,Building B,40
5705,Science Hub,50
5706,Tech Lab,100
5707,Building C,30
5708,Building C,40
5709,Science Hub,150
5710,Building C,30
5711,Building B,60
5712,Building A,50
5713,Building B,150
5714,Tech Lab,40
5715,Science Hub,40
5716,Tech Lab,40
5717,Building B,50
5718,Building B,100
5719,Tech Lab,30
5720,Building C,60
5721,Building A,30
5722,Science Hub,50
5723,Building C,60
5724,Building C,30
5725,Tech Lab,30
5726,Tech Lab,60
5727,Building A,50
5728,Tech Lab,50
5729,Tech Lab,30
5730,Tech Lab,60
5731,Building C,40
5732,Building B,40
5733,Building C,150
5734,Science Hub,50
5735,Tech Lab,30
5736,Tech Lab,50
5737,Building B,150
5738,Tech Lab,40
5739,Tech Lab,40
5740,Building B,30
5741,Building A,40
5742,Tech Lab,40
5743,Building C,40
5744,Building A,30
5745,Tech Lab,30
5746,Building B,50
5747,Building A,50
5748,Building B,40
5749,Tech Lab,150
5750,Building B,150
5751,Building A,40
5752,Science Hub,30
5753,Building C,150
5754,Building B,30
5755,Science Hub,60
5756,Science Hub,60
5757,Building B,30
5758,Tech Lab,60
5759,Science Hub,60
5760,Building B,40
5761,Building C,150
5762,Tech Lab,30
5763,Building C,40
5764,Building C,150
5765,Building A,100
5766,Tech Lab,60
5767,Building A,40
5768,Building A,30
5769,Science Hub,50
5770,Building B,150
5771,Building A,50
5772,Building A,150
5773,Building C,100
5774,Building B,100
5775,Tech Lab,30
5776,Building A,50
5777,Building A,50
5778,Building A,60
5779,Tech Lab,30
5780,Building C,30
5781,Building A,50
5782,Science Hub,30
5783,Building B,50
5784,Building B,100
5785,Building B,40
5786,Tech Lab,40
5787,Building A,50
5788,Science Hub,100
5789,Science Hub,100
5790,Building B,60
5791,Science Hub,40
5792,Building A,50
5793,Tech Lab,40
5794,Tech Lab,30
5795,Building B,50
5796,Science Hub,150
5797,Science Hub,50
5798,Building B,100
5799,Science Hub,150
5800,Building C,150
5801,Building A,30
5802,Building C,30
5803,Building B,50
5804,Building A,50
5805,Science Hub,40
5806,Building A,150
5807,Building B,50
5808,Building C,30
5809,Building C,50
5810,Building A,30
5811,Building A,100
5812,Building A,30
5813,Tech Lab,100
5814,Building A,100
5815,Science Hub,50
5816,Building C,40
5817,Science Hub,50
5818,Tech Lab,100
5819,Building C,30
5820,Science Hub,150
5821,Building B,40
5822,Building B,60
5823,Building B,40
5824,Building B,30
5825,Building C,100
5826,Building C,150
5827,Building A,60
5828,Science Hub,40
5829,Building C,50
5830,Building C,150
5831,Building A,50
5832,Tech Lab,40
5833,Science Hub,60
5834,Building A,100
5835,Science Hub,50
5836,Building B,40
5837,Building C,50
5838,Tech Lab,150
5839,Building A,40
5840,Science Hub,30
5841,Tech Lab,50
5842,Tech Lab,100
5843,Building A,40
5844,Building B,100
5845,Building C,150
5846,Tech Lab,30
5847,Science Hub,30
5848,Building C,50
5849,Science Hub,60
5850,Science Hub,60
5851,Building A,60
5852,Building B,40
5853,Science Hub,40
5854,Tech Lab,40
5855,Tech Lab,150
5856,Science Hub,50
5857,Tech Lab,150
5858,Building B,150
5859,Tech Lab,100
5860,Building C,150
5861,Building B,150
5862,Building A,150
5863,Building A,60
5864,Building A,40
5865,Building B,50
5866,Tech Lab,150
5867,Building A,60
5868,Building B,50
5869,Building B,40
5870,Building A,150
5871,Building A,50
5872,Tech Lab,50
5873,Building B,150
5874,Science Hub,30
5875,Tech Lab,100
5876,Building A,40
5877,Tech Lab,100
5878,Building A,30
5879,Building C,100
5880,Tech Lab,40
5881,Building C,40
5882,Science Hub,40
5883,Science Hub,50
5884,Building C,100
5885,Building A,40
5886,Science Hub,60
5887,Building A,150
5888,Tech Lab,30
5889,Building C,150
5890,Building B,60
5891,Tech Lab,50
5892,Building B,60
5893,Tech Lab,60
5894,Tech Lab,100
5895,Building C,150
5896,Building C,100
5897,Building C,30
5898,Building C,60
5899,Science Hub,40
5900,Tech Lab,60
5901,Building A,40
5902,Building A,40
5903,Building B,150
5904,Tech Lab,150
5905,Tech Lab,60
5906,Building A,50
5907,Tech Lab,40
5908,Tech Lab,30
5909,Building A,30
5910,Tech Lab,40
5911,Building C,60
5912,Building A,150
5913,Tech Lab,100
5914,Building A,30
5915,Building C,30
5916,Science Hub,150
5917,Building A,60
5918,Tech Lab,40
5919,Building B,30
5920,Building B,100
5921,Building A,150
5922,Building A,50
5923,Building A,50
5924,Building B,30
5925,Science Hub,30
5926,Building A,40
5927,Building C,60
5928,Building C,50
5929,Building C,100
5930,Building B,40
5931,Building C,30
5932,Building C,40
5933,Science Hub,100
5934,Tech Lab,150
5935,Building C,30
5936,Building A,60
5937,Science Hub,100
5938,Science Hub,100
5939,Tech Lab,150
5940,Tech Lab,50
5941,Science Hub,150
5942,Science Hub,60
5943,Building A,150
5944,Building A,100
5945,Tech Lab,50
5946,Building B,30
5947,Building B,50
5948,Tech Lab,60
5949,Tech Lab,50
5950,Building C,60
5951,Tech Lab,50
5952,Science Hub,100
5953,Building B,50
5954,Science Hub,30
5955,Science Hub,50
5956,Science Hub,60
5957,Building B,40
5958,Tech Lab,50
5959,Science Hub,40
5960,Building A,150
5961,Building B,30
5962,Tech Lab,40
5963,Building A,150
5964,Building B,50
5965,Building A,40
5966,Building C,30
5967,Building C,40
5968,Building C,60
5969,Building A,50
5970,Tech Lab,60
5971,Building A,30
5972,Science Hub,60
5973,Building C,50
5974,Building A,100
5975,Tech Lab,150
5976,Building C,50
5977,Building B,40
5978,Tech Lab,60
5979,Building B,30
5980,Tech Lab,30
5981,Science Hub,150
5982,Science Hub,150
5983,Building C,50
5984,Building C,100
5985,Building C,50
5986,Science Hub,50
5987,Building B,40
5988,Tech Lab,50
5989,Tech Lab,30
5990,Science Hub,150
5991,Building A,40
5992,Tech Lab,100
5993,Building B,100
5994,Tech Lab,100
5995,Building C,30
5996,Science Hub,150
5997,Building B,40
5998,Science Hub,40
5999,Building A,100
6000,Building B,150
6001,Building C,50
6002,Building B,50
6003,Tech Lab,30
6004,Science Hub,50
6005,Tech Lab,50
6006,Science Hub,150
6007,Building B,100
6008,Science Hub,60
6009,Science Hub,50
6010,Tech Lab,50
6011,Building A,60
6012,Science Hub,150
6013,Tech Lab,60
6014,Science Hub,150
6015,Tech Lab,30
6016,Science Hub,150
6017,Building B,40
6018,Building B,40
6019,Building C,150
6020,Building B,50
6021,Tech Lab,60
6022,Building C,60
6023,Tech Lab,40
6024,Building B,50
6025,Building B,60
6026,Building A,30
6027,Tech Lab,50
6028,Building C,50
6029,Science Hub,100
6030,Building C,40
6031,Science Hub,30
6032,Science Hub,60
6033,Building B,40
6034,Building C,60
6035,Building A,100
6036,Tech Lab,150
6037,Tech Lab,60
6038,Science Hub,100
6039,Building B,60
6040,Building A,40
6041,Building C,60
6042,Building B,60
6043,Building C,50
6044,Science Hub,60
6045,Building B,30
6046,Building A,60
6047,Building B,50
6048,Tech Lab,50
6049,Building B,50
6050,Building A,50
6051,Building C,150
6052,Building B,30
6053,Building B,50
6054,Building C,50
6055,Building B,60
6056,Building B,30
6057,Building B,60
6058,Building A,150
6059,Building B,40
6060,Building B,100
6061,Building A,50
6062,Building B,100
6063,Tech Lab,150
6064,Building C,30
6065,Building B,50
6066,Tech Lab,150
6067,Building C,50
6068,Building A,30
6069,Science Hub,50
6070,Science Hub,60
6071,Building A,30
6072,Building B,50
6073,Building C,50
6074,Building B,150
6075,Building B,40
6076,Tech Lab,150
6077,Tech Lab,50
6078,Science Hub,150
6079,Science Hub,150
6080,Building B,150
6081,Building C,100
6082,Building C,60
6083,Tech Lab,30
6084,Building A,150
6085,Tech Lab,50
6086,Building B,100
6087,Building B,50
6088,Building C,30
6089,Tech Lab,60
6090,Building B,40
6091,Tech Lab,40
6092,Tech Lab,150
6093,Tech Lab,60
6094,Building A,100
6095,Building A,60
6096,Building B,30
6097,Tech Lab,150
6098,Building B,100
6099,Building B,60
6100,Building A,100
6101,Science Hub,30
6102,Building B,60
6103,Building B,60
6104,Tech Lab,60
6105,Building B,40
6106,Building A,40
6107,Building A,100
6108,Tech Lab,100
6109,Building B,150
6110,Building C,60
6111,Building A,100
6112,Science Hub,150
6113,Building C,30
6114,Building C,100
6115,Tech Lab,100
6116,Building A,150
6117,Building B,50
6118,Building B,50
6119,Science Hub,60
6120,Building B,150
6121,Tech Lab,100
6122,Building B,150
6123,Building C,30
6124,Building A,50
6125,Building B,100
6126,Building A,40
6127,Building B,50
6128,Building C,100
6129,Science Hub,50
6130,Science Hub,150
6131,Science Hub,100
6132,Building B,40
6133,Building B,100
6134,Tech Lab,50
6135,Building A,100
6136,Building A,30
6137,Building B,150
6138,Building C,150
6139,Building A,100
6140,Building A,60
6141,Science Hub,60
6142,Tech Lab,100
6143,Building C,150
6144,Building C,50
6145,Building A,50
6146,Building B,30
6147,Tech Lab,50
6148,Building A,150
6149,Building B,30
6150,Tech Lab,30
6151,Building B,150
6152,Tech Lab,60
6153,Building B,100
6154,Tech Lab,50
6155,Building C,100
6156,Tech Lab,50
6157,Building A,50
6158,Building B,100
6159,Building B,150
6160,Tech Lab,30
6161,Tech Lab,30
6162,Building C,40
6163,Science Hub,60
6164,Building C,60
6165,Science Hub,30
6166,Building C,40
6167,Science Hub,30
6168,Science Hub,150
6169,Building B,60
6170,Building C,60
6171,Building B,100
6172,Science Hub,100
6173,Building B,50
6174,Tech Lab,30
6175,Science Hub,30
6176,Building B,60
6177,Building B,60
6178,Building B,50
6179,Building B,30
6180,Building B,150
6181,Building A,30
6182,Science Hub,50
6183,Building B,60
6184,Tech Lab,100
6185,Science Hub,50
6186,Building C,100
6187,Building A,60
6188,Building B,100
6189,Building C,60
6190,Building A,150
6191,Building B,100
6192,Building B,50
6193,Building C,40
6194,Building C,40
6195,Building A,60
6196,Building A,30
6197,Building A,50
6198,Building B,100
6199,Science Hub,100
6200,Building C,50
6201,Building C,150
6202,Tech Lab,50
6203,Building B,50
6204,Tech Lab,30
6205,Building B,40
6206,Tech Lab,50
6207,Science Hub,150
6208,Science Hub,40
6209,Tech Lab,50
6210,Building C,150
6211,Science Hub,60
6212,Building B,40
6213,Building A,150
6214,Building C,100
6215,Building C,40
6216,Building A,100
6217,Tech Lab,40
6218,Tech Lab,30
6219,Science Hub,30
6220,Building B,30
6221,Building A,30
6222,Building B,60
6223,Science Hub,60
6224,Building A,30
6225,Building B,30
6226,Building C,30
6227,Science Hub,40
6228,Building C,100
6229,Tech Lab,100
6230,Tech Lab,40
6231,Building C,30
6232,Science Hub,150
6233,Tech Lab,60
6234,Tech Lab,150
6235,Building A,60
6236,Building C,150
6237,Building B,60
6238,Science Hub,150
6239,Science Hub,150
6240,Science Hub,40
6241,Building C,30
6242,Building C,40
6243,Building C,150
6244,Building C,30
6245,Science Hub,100
6246,Building C,40
6247,Science Hub,100
6248,Building B,60
6249,Building B,40
6250,Tech Lab,50
6251,Science Hub,60
6252,Science Hub,40
6253,Science Hub,30
6254,Building A,100
6255,Building B,100
6256,Tech Lab,60
6257,Building C,30
6258,Tech Lab,40
6259,Tech Lab,150
6260,Building B,30
6261,Tech Lab,100
6262,Building A,60
6263,Building A,50
6264,Science Hub,100
6265,Building B,40
6266,Tech Lab,100
6267,Building B,50
6268,Science Hub,60
6269,Science Hub,150
6270,Building A,60
6271,Building B,100
6272,Building C,40
6273,Science Hub,30
6274,Tech Lab,30
6275,Tech Lab,40
6276,Building C,60
6277,Building C,150
6278,Tech Lab,150
6279,Building A,40
6280,Building A,100
6281,Tech Lab,30
6282,Building B,60
6283,Science Hub,30
6284,Building B,40
6285,Building B,100
6286,Building C,60
6287,Building B,100
6288,Building A,60
6289,Building C,100
6290,Building A,150
6291,Building C,40
6292,Building A,150
6293,Science Hub,40
6294,Science Hub,150
6295,Tech Lab,60
6296,Building A,60
6297,Science Hub,30
6298,Science Hub,100
6299,Building A,40
6300,Building C,60
6301,Science Hub,30
6302,Tech Lab,50
6303,Science Hub,60
6304,Building A,150
6305,Building C,150
6306,Building B,30
6307,Building B,30
6308,Science Hub,150
6309,Building B,60
6310,Building A,40
6311,Building B,100
6312,Building B,50
6313,Tech Lab,50
6314,Tech Lab,30
6315,Science Hub,150
6316,Building A,40
6317,Building A,50
6318,Building B,100
6319,Tech Lab,100
6320,Building C,150
6321,Building C,150
6322,Tech Lab,100
6323,Building B,40
6324,Building A,60
6325,Building B,100
6326,Building C,100
6327,Science Hub,100
6328,Science Hub,40
6329,Building B,30
6330,Building A,40
6331,Building A,30
6332,Building B,30
6333,Building C,100
6334,Building C,60
6335,Building C,50
6336,Building B,60
6337,Tech Lab,100
6338,Building C,50
6339,Building C,30
6340,Building A,30
6341,Building A,150
6342,Tech Lab,40
6343,Tech Lab,100
6344,Tech Lab,50
6345,Building A,40
6346,Science Hub,50
6347,Building B,50
6348,Building B,40
6349,Building B,100
6350,Tech Lab,60
6351,Building C,60
6352,Science Hub,60
6353,Tech Lab,150
6354,Science Hub,60
6355,Science Hub,30
6356,Building B,50
6357,Science Hub,150
6358,Building A,30
6359,Science Hub,30
6360,Science Hub,50
6361,Building B,150
6362,Building A,100
6363,Building B,60
6364,Building C,30
6365,Building B,50
6366,Building B,40
6367,Building B,150
6368,Tech Lab,100
6369,Building C,100
6370,Tech Lab,30
6371,Building A,150
6372,Science Hub,50
6373,Tech Lab,30
6374,Building C,150
6375,Science Hub,150
6376,Building B,100
6377,Tech Lab,40
6378,Tech Lab,50
6379,Building A,150
6380,Science Hub,50
6381,Science Hub,100
6382,Building B,100
6383,Building A,50
6384,Building C,40
6385,Tech Lab,30
6386,Building A,30
6387,Tech Lab,30
6388,Building C,150
6389,Tech Lab,100
6390,Science Hub,30
6391,Building A,50
6392,Building B,40
6393,Building C,50
6394,Building B,60
6395,Building B,150
6396,Building A,40
6397,Science Hub,60
6398,Science Hub,40
6399,Building C,50
6400,Building B,30
6401,Building B,40
6402,Building C,40
6403,Building B,50
6404,Science Hub,40
6405,Building C,150
6406,Building B,30
6407,Building B,60
6408,Tech Lab,30
6409,Building B,50
6410,Building A,60
6411,Tech Lab,40
6412,Building C,150
6413,Building B,50
6414,Science Hub,150
6415,Building A,150
6416,Science Hub,30
6417,Building B,100
6418,Building B,30
6419,Building A,100
6420,Science Hub,40
6421,Building C,40
6422,Building A,60
6423,Building C,50
6424,Science Hub,30
6425,Building B,30
6426,Science Hub,100
6427,Building C,150
6428,Building B,60
6429,Building B,30
6430,Tech Lab,150
6431,Building A,150
6432,Tech Lab,30
6433,Building B,40
6434,Tech Lab,100
6435,Building C,40
6436,Building A,40
6437,Building B,30
6438,Tech Lab,40
6439,Building A,40
6440,Building A,50
6441,Science Hub,150
6442,Building B,40
6443,Tech Lab,150
6444,Science Hub,30
6445,Building A,60
6446,Building A,100
6447,Building A,30
6448,Science Hub,40
6449,Building C,150
6450,Building C,150
6451,Science Hub,40
6452,Building C,30
6453,Tech Lab,50
6454,Building C,40
6455,Building C,150
6456,Building A,150
6457,Tech Lab,50
6458,Tech Lab,30
6459,Building B,40
6460,Building A,150
6461,Building C,150
6462,Building A,100
6463,Tech Lab,60
6464,Building B,60
6465,Science Hub,50
6466,Building C,60
6467,Building A,100
6468,Building A,30
6469,Building A,100
6470,Building A,100
6471,Building A,100
6472,Tech Lab,30
6473,Building A,100
6474,Science Hub,40
6475,Building C,30
6476,Tech Lab,60
6477,Tech Lab,40
6478,Building A,30
6479,Science Hub,150
6480,Building C,50
6481,Science Hub,150
6482,Tech Lab,60
6483,Building B,100
6484,Building C,30
6485,Tech Lab,40
6486,Building B,60
6487,Building A,40
6488,Building C,40
6489,Building C,150
6490,Building B,30
6491,Building C,100
6492,Building B,100
6493,Tech Lab,50
6494,Tech Lab,60
6495,Science Hub,100
6496,Science Hub,60
6497,Building C,30
6498,Building C,30
6499,Building A,40
6500,Building A,50
6501,Science Hub,60
6502,Building A,150
6503,Tech Lab,30
6504,Tech Lab,60
6505,Building A,150
6506,Building C,60
6507,Building A,50
6508,Tech Lab,60
6509,Building B,30
6510,Building B,60
6511,Building B,30
6512,Building B,50
6513,Building C,60
6514,Tech Lab,150
6515,Building B,50
6516,Building B,60
6517,Building C,50
6518,Building C,60
6519,Tech Lab,60
6520,Science Hub,50
6521,Science Hub,40
6522,Science Hub,30
6523,Tech Lab,50
6524,Building A,30
6525,Science Hub,150
6526,Building B,30
6527,Building B,30
6528,Building C,60
6529,Building A,100
6530,Science Hub,50
6531,Tech Lab,50
6532,Science Hub,100
6533,Building C,30
6534,Science Hub,60
6535,Tech Lab,30
6536,Building C,60
6537,Building A,60
6538,Building C,50
6539,Building A,60
6540,Building B,40
6541,Building B,40
6542,Building C,30
6543,Building B,60
6544,Building C,60
6545,Building C,50
6546,Science Hub,150
6547,Building A,40
6548,Building A,150
6549,Building A,60
6550,Tech Lab,40
6551,Building A,100
6552,Science Hub,60
6553,Building B,30
6554,Science Hub,40
6555,Building B,150
6556,Tech Lab,100
6557,Building C,30
6558,Science Hub,60
6559,Building A,60
6560,Tech Lab,40
6561,Building C,150
6562,Tech Lab,100
6563,Science Hub,100
6564,Tech Lab,60
6565,Tech Lab,50
6566,Science Hub,30
6567,Building B,30
6568,Building C,40
6569,Building C,50
6570,Tech Lab,60
6571,Science Hub,40
6572,Science Hub,100
6573,Building C,30
6574,Tech Lab,100
6575,Building B,150
6576,Science Hub,150
6577,Building C,100
6578,Tech Lab,50
6579,Building C,40
6580,Building B,60
6581,Building B,30
6582,Building B,30
6583,Tech Lab,150
6584,Building A,60
6585,Tech Lab,150
6586,Building B,40
6587,Building C,40
6588,Building A,150
6589,Building C,150
6590,Tech Lab,30
6591,Tech Lab,100
6592,Tech Lab,150
6593,Building A,150
6594,Building B,150
6595,Building A,60
6596,Tech Lab,150
6597,Building B,100
6598,Building C,50
6599,Building A,30
6600,Building A,50
6601,Science Hub,100
6602,Building A,60
6603,Building C,100
6604,Building C,100
6605,Building A,30
6606,Building C,50
6607,Tech Lab,60
6608,Science Hub,100
6609,Tech Lab,40
6610,Tech Lab,100
6611,Building A,60
6612,Building B,100
6613,Building B,50
6614,Tech Lab,50
6615,Building B,100
6616,Building B,150
6617,Building A,40
6618,Building B,150
6619,Building B,60
6620,Building C,40
6621,Science Hub,100
6622,Building C,40
6623,Science Hub,150
6624,Tech Lab,100
6625,Science Hub,60
6626,Science Hub,150
6627,Building C,150
6628,Building C,150
6629,Tech Lab,150
6630,Science Hub,50
6631,Building C,30
6632,Building A,30
6633,Building A,150
6634,Building A,100
6635,Building B,30
6636,Tech Lab,150
6637,Building C,40
6638,Building C,100
6639,Building C,30
6640,Tech Lab,50
6641,Tech Lab,40
6642,Science Hub,150
6643,Tech Lab,100
6644,Building C,150
6645,Building A,100
6646,Building C,100
6647,Science Hub,60
6648,Building B,100
6649,Science Hub,60
6650,Building B,30
6651,Science Hub,100
6652,Building C,60
6653,Building A,40
6654,Tech Lab,50
6655,Building A,50
6656,Building A,150
6657,Building A,30
6658,Building C,50
6659,Building B,100
6660,Building B,40
6661,Tech Lab,30
6662,Science Hub,40
6663,Building B,50
6664,Building B,50
6665,Building A,30
6666,Tech Lab,40
6667,Building B,30
6668,Building A,60
6669,Building C,100
6670,Building A,100
6671,Building C,150
6672,Science Hub,100
6673,Building B,150
6674,Science Hub,100
6675,Building C,50
6676,Building A,60
6677,Building B,40
6678,Science Hub,50
6679,Building B,30
6680,Building B,100
6681,Tech Lab,50
6682,Building C,40
6683,Building C,60
6684,Building C,40
6685,Tech Lab,30
6686,Building B,50
6687,Tech Lab,150
6688,Building A,40
6689,Building B,30
6690,Building A,150
6691,Building A,30
6692,Building B,50
6693,Tech Lab,40
6694,Building B,30
6695,Building B,30
6696,Science Hub,40
6697,Building C,40
6698,Building B,30
6699,Science Hub,100
6700,Science Hub,60
6701,Building A,50
6702,Building C,150
6703,Science Hub,50
6704,Science Hub,50
6705,Tech Lab,60
6706,Building A,30
6707,Building C,50
6708,Tech Lab,100
6709,Tech Lab,100
6710,Tech Lab,30
6711,Building A,40
6712,Science Hub,30
6713,Science Hub,150
6714,Tech Lab,40
6715,Science Hub,50
6716,Building C,100
6717,Science Hub,150
6718,Building C,150
6719,Tech Lab,100
6720,Science Hub,40
6721,Building C,30
6722,Building B,100
6723,Building A,60
6724,Tech Lab,60
6725,Building B,100
6726,Building C,50
6727,Tech Lab,50
6728,Science Hub,40
6729,Tech Lab,40
6730,Building A,40
6731,Building A,40
6732,Science Hub,30
6733,Building B,60
6734,Building A,150
6735,Building C,100
6736,Building B,40
6737,Building A,30
6738,Building A,150
6739,Building C,100
6740,Science Hub,50
6741,Tech Lab,150
6742,Building A,60
6743,Science Hub,30
6744,Building A,150
6745,Building B,50
6746,Building B,40
6747,Building C,150
6748,Building A,50
6749,Building A,100
6750,Building C,30
6751,Building C,40
6752,Building C,50
6753,Building C,50
6754,Science Hub,100
6755,Tech Lab,50
6756,Science Hub,30
6757,Building C,40
6758,Science Hub,40
6759,Building B,30
6760,Building B,100
6761,Building A,100
6762,Tech Lab,30
6763,Science Hub,40
6764,Tech Lab,50
6765,Building C,30
6766,Science Hub,150
6767,Building A,50
6768,Building B,150
6769,Building A,30
6770,Tech Lab,40
6771,Building B,60
6772,Building A,40
6773,Building C,60
6774,Building B,60
6775,Science Hub,150
6776,Tech Lab,40
6777,Tech Lab,60
6778,Building A,50
6779,Science Hub,100
6780,Building A,100
6781,Building C,30
6782,Tech Lab,50
6783,Building A,100
6784,Tech Lab,40
6785,Building B,40
6786,Science Hub,40
6787,Building B,150
6788,Building B,60
6789,Building B,30
6790,Tech Lab,30
6791,Science Hub,30
6792,Building C,100
6793,Tech Lab,50
6794,Building A,100
6795,Science Hub,30
6796,Science Hub,100
6797,Science Hub,40
6798,Science Hub,30
6799,Science Hub,60
6800,Building B,60
6801,Building A,50
6802,Building B,60
6803,Building B,60
6804,Building B,150
6805,Science Hub,60
6806,Science Hub,60
6807,Science Hub,100
6808,Building A,150
6809,Tech Lab,150
6810,Building B,50
6811,Science Hub,60
6812,Building C,40
6813,Building C,60
6814,Building C,40
6815,Science Hub,100
6816,Building C,40
6817,Building A,60
6818,Building A,100
6819,Science Hub,50
6820,Building A,150
6821,Science Hub,60
6822,Building B,50
6823,Building A,60
6824,Building C,150
6825,Tech Lab,100
6826,Building B,40
6827,Building B,60
6828,Science Hub,60
6829,Building B,30
6830,Science Hub,100
6831,Building A,60
6832,Building A,30
6833,Building B,150
6834,Building A,150
6835,Science Hub,60
6836,Science Hub,30
6837,Building B,40
6838,Building C,100
6839,Building C,100
6840,Science Hub,100
6841,Building A,150
6842,Building B,150
6843,Tech Lab,150
6844,Science Hub,100
6845,Building C,150
6846,Building A,30
6847,Science Hub,30
6848,Science Hub,60
6849,Building C,150
6850,Building B,30
6851,Building B,50
6852,Science Hub,30
6853,Tech Lab,100
6854,Building A,150
6855,Building B,150
6856,Building B,60
6857,Building C,40
6858,Building C,30
6859,Building B,30
6860,Building C,50
6861,Science Hub,50
6862,Building A,150
6863,Tech Lab,100
6864,Building C,60
6865,Building A,50
6866,Science Hub,40
6867,Tech Lab,30
6868,Building C,150
6869,Tech Lab,150
6870,Tech Lab,60
6871,Building B,100
6872,Science Hub,50
6873,Tech Lab,100
6874,Building C,150
6875,Science Hub,60
6876,Building A,100
6877,Building A,30
6878,Building C,30
6879,Building B,40
6880,Science Hub,150
6881,Tech Lab,50
6882,Building C,30
6883,Building A,100
6884,Building A,40
6885,Building A,30
6886,Science Hub,40
6887,Building C,60
6888,Building A,150
6889,Building C,40
6890,Building C,50
6891,Tech Lab,30
6892,Building B,30
6893,Building A,40
6894,Building A,30
6895,Building C,150
6896,Science Hub,40
6897,Building A,60
6898,Science Hub,50
6899,Science Hub,100
6900,Tech Lab,100
6901,Science Hub,150
6902,Building A,100
6903,Science Hub,150
6904,Science Hub,50
6905,Building A,150
6906,Building B,60
6907,Science Hub,50
6908,Tech Lab,30
6909,Science Hub,100
6910,Science Hub,100
6911,Science Hub,150
6912,Science Hub,150
6913,Tech Lab,100
6914,Building C,50
6915,Building A,50
6916,Tech Lab,60
6917,Building C,150
6918,Science Hub,40
6919,Building A,50
6920,Building C,60
6921,Science Hub,40
6922,Building B,100
6923,Building A,40
6924,Building A,100
6925,Building C,50
6926,Building A,150
6927,Tech Lab,100
6928,Building B,100
6929,Building B,150
6930,Building C,40
6931,Science Hub,50
6932,Building B,60
6933,Building C,30
6934,Building B,50
6935,Science Hub,40
6936,Building A,100
6937,Science Hub,60
6938,Tech Lab,40
6939,Tech Lab,150
6940,Building B,100
6941,Building A,40
6942,Building A,60
6943,Building A,150
6944,Building C,50
6945,Tech Lab,50
6946,Building A,150
6947,Building B,150
6948,Building B,150
6949,Building A,30
6950,Building C,60
6951,Tech Lab,40
6952,Building C,40
6953,Building B,50
6954,Science Hub,100
6955,Building B,50
6956,Tech Lab,150
6957,Building A,30
6958,Building B,30
6959,Science Hub,30
6960,Building C,40
6961,Building C,100
6962,Building A,50
6963,Building B,50
6964,Building C,40
6965,Building A,50
6966,Tech Lab,50
6967,Tech Lab,30
6968,Science Hub,40
6969,Building A,60
6970,Building C,30
6971,Tech Lab,40
6972,Science Hub,40
6973,Building C,60
6974,Building A,60
6975,Building A,60
6976,Tech Lab,60
6977,Building A,150
6978,Building B,150
6979,Building A,100
6980,Building B,40
6981,Science Hub,60
6982,Tech Lab,60
6983,Tech Lab,30
6984,Tech Lab,40
6985,Building C,60
6986,Building A,50
6987,Building A,50
6988,Building B,100
6989,Building A,50
6990,Science Hub,100
6991,Science Hub,60
6992,Science Hub,150
6993,Tech Lab,40
6994,Building A,60
6995,Tech Lab,60
6996,Building A,50
6997,Building C,150
6998,Building A,150
6999,Building A,50
7000,Tech Lab,30
7001,Building B,40
7002,Building B,100
7003,Tech Lab,40
7004,Science Hub,60
7005,Building A,150
7006,Science Hub,60
7007,Tech Lab,40
7008,Science Hub,100
7009,Building B,30
7010,Building C,150
7011,Building C,40
7012,Tech Lab,60
7013,Building A,150
7014,Tech Lab,150
7015,Building B,100
7016,Building C,50
7017,Building A,50
7018,Building C,40
7019,Building C,40
7020,Building B,60
7021,Building C,40
7022,Tech Lab,150
7023,Building B,60
7024,Building C,60
7025,Tech Lab,100
7026,Building B,50
7027,Science Hub,50
7028,Science Hub,50
7029,Building B,100
7030,Building C,40
7031,Science Hub,40
7032,Building C,150
7033,Building C,50
7034,Science Hub,150
7035,Building B,60
7036,Tech Lab,150
7037,Building A,50
7038,Building C,40
7039,Science Hub,30
7040,Science Hub,30
7041,Building A,40
7042,Building B,100
7043,Building C,40
7044,Building B,40
7045,Tech Lab,40
7046,Building B,150
7047,Building B,30
7048,Building A,60
7049,Building C,30
7050,Building A,30
7051,Science Hub,150
7052,Building A,100
7053,Building B,50
7054,Building A,60
7055,Building A,50
7056,Building C,60
7057,Tech Lab,40
7058,Science Hub,100
7059,Tech Lab,30
7060,Building C,50
7061,Building C,150
7062,Building A,40
7063,Building B,30
7064,Building C,30
7065,Building C,60
7066,Building B,40
7067,Building A,150
7068,Building B,60
7069,Tech Lab,40
7070,Building B,40
7071,Science Hub,60
7072,Building A,100
7073,Tech Lab,100
7074,Building C,150
7075,Building B,100
7076,Science Hub,40
7077,Building B,60
7078,Tech Lab,40
7079,Science Hub,150
7080,Building C,40
7081,Building C,60
7082,Building C,40
7083,Building C,60
7084,Building C,30
7085,Building C,150
7086,Building B,150
7087,Building C,100
7088,Building B,30
7089,Building B,60
7090,Tech Lab,50
7091,Building B,100
7092,Tech Lab,100
7093,Tech Lab,30
7094,Building B,150
7095,Building C,50
7096,Building C,150
7097,Science Hub,100
7098,Science Hub,150
