CourseID,CourseName,credits,DepartmentID
737,Introduction to Data Structures 1,4,2
738,Advanced Programming 5,2,6
739,Fundamentals of Networks 7,3,3
740,Systems in Networks 5,2,7
741,Applied Machine Learning 7,4,2
742,Applied Ethical Hacking 8,2,3
743,Applied Data Structures 5,2,7
744,Introduction to Ethical Hacking 5,4,2
745,Systems in Data Structures 5,2,6
746,Applied Machine Learning 1,2,2
747,Introduction to Cloud Computing 8,2,7
748,Advanced Ethical Hacking 2,2,2
749,Systems in Database Systems 5,3,4
750,Advanced Ethical Hacking 6,2,3
751,Advanced Networks 7,2,8
752,Systems in Machine Learning 1,3,5
753,Advanced Cloud Computing 6,4,6
754,Systems in Networks 6,4,6
755,Applied Database Systems 1,2,1
756,Fundamentals of Networks 3,3,7
757,Advanced Database Systems 6,3,3
758,Advanced Database Systems 2,2,3
759,Advanced Data Structures 9,2,6
760,Systems in Machine Learning 8,4,5
761,Applied Programming 5,2,7
762,Advanced Machine Learning 2,2,7
763,Systems in Machine Learning 3,4,1
764,Fundamentals of Database Systems 9,3,2
765,Introduction to Programming 3,4,2
766,Introduction to Ethical Hacking 2,3,7
767,Introduction to Machine Learning 5,3,3
768,Fundamentals of Cloud Computing 6,4,7
769,Introduction to Machine Learning 9,3,3
770,Fundamentals of Data Structures 3,2,8
771,Introduction to Machine Learning 6,2,1
772,Systems in Database Systems 9,3,7
773,Advanced Database Systems 9,2,8
774,Applied Ethical Hacking 5,3,3
775,Introduction to Ethical Hacking 9,2,8
776,Systems in Machine Learning 6,2,6
777,Systems in Ethical Hacking 8,3,2
778,Systems in Networks 3,4,2
779,Applied Networks 1,3,1
780,Advanced Cloud Computing 4,3,3
781,Systems in Data Structures 2,4,3
782,Applied Data Structures 5,3,7
783,Applied Networks 3,2,4
784,Advanced Networks 8,4,3
785,Introduction to Programming 5,2,2
786,Introduction to Machine Learning 4,2,1
787,Fundamentals of Database Systems 4,4,6
788,Applied Ethical Hacking 3,3,1
789,Fundamentals of Networks 4,3,3
790,Systems in Machine Learning 5,4,2
791,Systems in Database Systems 5,4,4
792,Fundamentals of Database Systems 3,3,1
793,Introduction to Programming 5,2,2
794,Fundamentals of Programming 4,4,2
795,Advanced Database Systems 2,3,3
796,Fundamentals of Cloud Computing 2,4,4
797,Advanced Ethical Hacking 5,4,8
798,Fundamentals of Programming 3,3,6
799,Applied Networks 4,2,1
800,Applied Database Systems 8,2,5
801,Fundamentals of Data Structures 7,2,1
802,Systems in Programming 7,4,1
803,Introduction to Database Systems 7,2,8
804,Introduction to Machine Learning 7,2,7
805,Applied Cloud Computing 6,4,8
806,Fundamentals of Networks 1,3,4
807,Applied Machine Learning 3,4,7
808,Systems in Machine Learning 3,4,5
809,Introduction to Networks 2,3,5
810,Systems in Machine Learning 6,2,2
811,Fundamentals of Machine Learning 7,4,3
812,Advanced Networks 7,3,5
813,Systems in Machine Learning 4,2,2
814,Applied Programming 5,4,7
815,Fundamentals of Cloud Computing 5,2,7
816,Advanced Machine Learning 3,4,5
817,Introduction to Database Systems 7,3,5
818,Introduction to Data Structures 2,2,2
819,Introduction to Data Structures 8,2,2
820,Introduction to Networks 6,3,3
821,Fundamentals of Cloud Computing 4,3,5
822,Advanced Cloud Computing 7,4,1
823,Applied Cloud Computing 9,3,7
824,Systems in Machine Learning 9,3,2
825,Fundamentals of Cloud Computing 5,2,1
826,Fundamentals of Programming 4,2,5
827,Introduction to Data Structures 9,2,2
828,Fundamentals of Cloud Computing 5,3,3
829,Applied Programming 4,2,7
830,Applied Cloud Computing 5,2,6
831,Advanced Programming 7,3,2
832,Systems in Data Structures 7,3,5
833,Systems in Machine Learning 5,3,5
834,Systems in Machine Learning 5,2,8
835,Introduction to Networks 9,3,8
836,Introduction to Machine Learning 3,2,6
837,Systems in Programming 4,2,2
838,Introduction to Database Systems 7,4,2
839,Advanced Cloud Computing 8,3,5
840,Systems in Ethical Hacking 5,3,4
841,Systems in Database Systems 7,3,7
842,Systems in Ethical Hacking 2,4,4
843,Advanced Ethical Hacking 9,2,6
844,Advanced Database Systems 4,2,8
845,Advanced Networks 6,3,7
846,Introduction to Data Structures 2,3,2
847,Systems in Machine Learning 3,2,8
848,Applied Networks 5,4,1
849,Advanced Programming 8,4,8
850,Advanced Machine Learning 8,4,7
851,Fundamentals of Database Systems 7,4,5
852,Applied Cloud Computing 5,4,1
853,Systems in Networks 6,2,3
854,Fundamentals of Programming 6,4,5
855,Advanced Database Systems 3,3,6
856,Advanced Cloud Computing 3,3,2
857,Introduction to Database Systems 2,3,1
858,Introduction to Ethical Hacking 9,3,2
859,Introduction to Cloud Computing 9,4,6
860,Introduction to Networks 2,3,2
861,Fundamentals of Networks 9,3,4
862,Fundamentals of Machine Learning 7,2,1
863,Applied Cloud Computing 3,2,2
864,Introduction to Machine Learning 3,3,2
865,Introduction to Machine Learning 6,3,6
866,Fundamentals of Cloud Computing 3,4,4
867,Applied Database Systems 5,3,5
868,Applied Cloud Computing 7,2,5
869,Advanced Programming 7,2,4
870,Applied Programming 4,2,6
871,Systems in Data Structures 6,3,5
872,Applied Networks 2,4,3
873,Introduction to Data Structures 1,4,5
874,Applied Programming 9,3,5
875,Advanced Data Structures 7,2,5
876,Applied Networks 5,3,7
877,Applied Ethical Hacking 1,2,4
878,Introduction to Ethical Hacking 6,2,5
879,Applied Database Systems 2,3,8
880,Advanced Database Systems 3,2,6
881,Systems in Machine Learning 4,2,5
882,Introduction to Networks 6,2,3
883,Introduction to Cloud Computing 5,2,1
884,Introduction to Networks 5,4,3
885,Fundamentals of Ethical Hacking 2,3,7
886,Fundamentals of Networks 5,3,6
887,Advanced Cloud Computing 4,2,6
888,Fundamentals of Database Systems 8,2,1
889,Fundamentals of Cloud Computing 6,2,2
890,Introduction to Machine Learning 8,4,5
891,Fundamentals of Machine Learning 2,3,6
892,Fundamentals of Networks 5,4,8
893,Applied Ethical Hacking 6,3,6
894,Advanced Networks 1,4,1
895,Advanced Programming 7,4,1
896,Systems in Data Structures 9,2,4
897,Fundamentals of Networks 6,4,5
898,Applied Machine Learning 4,2,1
899,Applied Cloud Computing 9,2,8
900,Fundamentals of Data Structures 9,3,4
901,Fundamentals of Data Structures 6,2,8
902,Advanced Ethical Hacking 6,3,7
903,Systems in Cloud Computing 3,2,6
904,Systems in Machine Learning 3,3,3
905,Introduction to Ethical Hacking 6,4,1
906,Fundamentals of Database Systems 2,3,6
907,Fundamentals of Cloud Computing 4,3,7
908,Introduction to Database Systems 8,3,8
909,Systems in Database Systems 6,4,7
910,Applied Data Structures 9,4,8
911,Fundamentals of Cloud Computing 3,2,5
912,Fundamentals of Programming 2,3,7
913,Systems in Data Structures 3,4,2
914,Systems in Cloud Computing 4,4,4
915,Introduction to Machine Learning 1,2,7
916,Applied Machine Learning 1,4,8
917,Fundamentals of Machine Learning 2,4,3
918,Systems in Database Systems 5,4,4
919,Applied Machine Learning 5,4,3
920,Systems in Database Systems 2,3,7
921,Fundamentals of Networks 2,2,8
922,Applied Ethical Hacking 9,4,6
923,Systems in Database Systems 6,4,2
924,Introduction to Data Structures 6,3,7
925,Introduction to Ethical Hacking 7,2,3
926,Applied Cloud Computing 4,4,2
927,Introduction to Programming 2,4,7
928,Applied Cloud Computing 5,4,5
929,Advanced Database Systems 6,2,1
930,Introduction to Database Systems 9,2,4
931,Applied Database Systems 8,4,7
932,Systems in Ethical Hacking 5,4,1
933,Advanced Programming 7,4,4
934,Applied Data Structures 3,4,4
935,Fundamentals of Ethical Hacking 2,4,1
936,Fundamentals of Programming 5,4,8
937,Introduction to Data Structures 3,3,4
938,Fundamentals of Machine Learning 5,3,2
939,Fundamentals of Programming 2,4,2
940,Advanced Database Systems 3,4,3
941,Introduction to Database Systems 8,3,2
942,Applied Database Systems 7,4,8
943,Advanced Data Structures 6,2,4
944,Advanced Ethical Hacking 2,3,7
945,Applied Networks 6,3,7
946,Advanced Machine Learning 6,2,1
947,Advanced Machine Learning 2,4,2
948,Fundamentals of Networks 3,4,5
949,Advanced Ethical Hacking 4,2,3
950,Applied Networks 5,4,2
951,Fundamentals of Programming 4,3,3
952,Fundamentals of Programming 1,2,4
953,Systems in Data Structures 5,3,2
954,Fundamentals of Machine Learning 9,2,6
955,Advanced Data Structures 4,4,4
956,Systems in Ethical Hacking 8,3,3
957,Systems in Cloud Computing 9,3,7
958,Systems in Programming 3,2,6
959,Systems in Machine Learning 7,3,8
960,Advanced Programming 3,3,8
961,Applied Programming 9,2,7
962,Fundamentals of Networks 9,3,6
963,Advanced Programming 8,4,5
964,Applied Machine Learning 1,3,7
965,Systems in Networks 5,4,3
966,Introduction to Machine Learning 1,2,7
967,Advanced Data Structures 5,2,1
968,Introduction to Machine Learning 5,3,8
969,Advanced Programming 9,4,2
970,Applied Ethical Hacking 8,3,5
971,Applied Machine Learning 1,4,3
972,Fundamentals of Programming 1,3,8
973,Systems in Database Systems 7,3,1
974,Applied Ethical Hacking 2,2,5
975,Fundamentals of Machine Learning 6,3,8
976,Fundamentals of Database Systems 4,4,1
977,Systems in Cloud Computing 5,4,3
978,Systems in Programming 6,2,2
979,Fundamentals of Programming 5,3,7
980,Systems in Data Structures 7,3,2
981,Applied Networks 3,2,5
982,Fundamentals of Machine Learning 8,2,7
983,Introduction to Ethical Hacking 9,3,1
984,Systems in Database Systems 5,3,5
985,Applied Ethical Hacking 8,3,7
986,Introduction to Programming 2,2,1
987,Applied Cloud Computing 8,4,6
988,Introduction to Database Systems 8,4,5
989,Fundamentals of Networks 5,2,3
990,Fundamentals of Programming 3,3,5
991,Introduction to Machine Learning 5,3,1
992,Systems in Cloud Computing 1,2,7
993,Fundamentals of Database Systems 8,2,4
994,Fundamentals of Machine Learning 7,4,3
995,Applied Cloud Computing 3,4,1
996,Advanced Ethical Hacking 6,3,2
997,Advanced Machine Learning 5,2,2
998,Introduction to Programming 5,3,3
999,Introduction to Cloud Computing 8,4,1
1000,Applied Database Systems 2,3,5
1001,Applied Networks 9,2,7
1002,Introduction to Data Structures 3,4,1
1003,Introduction to Cloud Computing 2,3,3
1004,Systems in Programming 3,2,2
1005,Applied Cloud Computing 3,3,6
1006,Introduction to Networks 1,2,3
1007,Applied Ethical Hacking 7,2,7
1008,Fundamentals of Database Systems 8,2,6
1009,Advanced Ethical Hacking 1,3,8
1010,Applied Ethical Hacking 2,3,1
1011,Fundamentals of Cloud Computing 8,4,7
1012,Advanced Machine Learning 4,4,5
1013,Advanced Networks 2,3,1
1014,Systems in Data Structures 5,4,8
1015,Advanced Programming 7,4,7
1016,Applied Data Structures 5,3,3
1017,Applied Ethical Hacking 3,4,4
1018,Introduction to Programming 2,4,6
1019,Introduction to Machine Learning 2,2,2
1020,Applied Database Systems 2,3,4
1021,Applied Ethical Hacking 3,2,2
1022,Fundamentals of Ethical Hacking 8,3,1
1023,Fundamentals of Programming 5,4,3
1024,Advanced Data Structures 2,3,3
1025,Advanced Cloud Computing 6,4,8
1026,Applied Machine Learning 7,3,8
1027,Applied Ethical Hacking 5,3,3
1028,Fundamentals of Cloud Computing 2,3,1
1029,Fundamentals of Ethical Hacking 3,3,3
1030,Advanced Ethical Hacking 1,3,1
1031,Applied Cloud Computing 9,4,3
1032,Applied Networks 4,3,2
1033,Applied Networks 6,3,6
1034,Advanced Ethical Hacking 6,4,2
1035,Advanced Data Structures 7,4,5
1036,Introduction to Ethical Hacking 3,4,3
1037,Introduction to Networks 6,2,2
1038,Fundamentals of Data Structures 9,4,7
1039,Introduction to Cloud Computing 1,4,2
1040,Applied Programming 1,3,5
1041,Applied Cloud Computing 1,3,2
1042,Systems in Cloud Computing 4,2,6
1043,Applied Ethical Hacking 1,4,2
1044,Systems in Data Structures 2,4,4
1045,Applied Data Structures 2,3,3
1046,Fundamentals of Ethical Hacking 9,2,6
1047,Advanced Networks 4,4,3
1048,Fundamentals of Cloud Computing 6,2,6
1049,Advanced Database Systems 9,4,1
1050,Advanced Ethical Hacking 6,4,5
1051,Fundamentals of Programming 6,2,8
1052,Systems in Cloud Computing 5,3,3
1053,Introduction to Database Systems 6,2,4
1054,Systems in Database Systems 7,2,2
1055,Applied Ethical Hacking 7,3,5
1056,Applied Ethical Hacking 6,2,1
1057,Advanced Cloud Computing 7,2,8
1058,Advanced Programming 9,3,6
1059,Applied Networks 6,2,5
1060,Advanced Database Systems 5,4,1
1061,Systems in Cloud Computing 6,2,8
1062,Systems in Ethical Hacking 2,3,3
1063,Introduction to Database Systems 6,4,8
1064,Systems in Networks 9,3,6
1065,Introduction to Data Structures 5,4,3
1066,Fundamentals of Ethical Hacking 9,2,8
1067,Applied Cloud Computing 6,4,3
1068,Systems in Networks 6,4,3
1069,Applied Ethical Hacking 6,2,4
1070,Advanced Programming 2,3,7
1071,Introduction to Networks 7,4,7
1072,Advanced Data Structures 4,3,6
1073,Fundamentals of Database Systems 3,3,4
1074,Systems in Machine Learning 2,3,2
1075,Introduction to Cloud Computing 2,4,1
1076,Applied Networks 7,3,5
1077,Systems in Database Systems 6,3,2
1078,Fundamentals of Machine Learning 3,4,3
1079,Introduction to Database Systems 5,2,4
1080,Advanced Database Systems 8,4,7
1081,Introduction to Data Structures 4,2,8
1082,Applied Programming 3,4,3
1083,Systems in Machine Learning 4,4,1
1084,Fundamentals of Networks 9,4,4
1085,Fundamentals of Machine Learning 8,4,6
1086,Advanced Database Systems 6,2,7
1087,Systems in Data Structures 2,4,1
1088,Advanced Ethical Hacking 8,4,8
1089,Introduction to Cloud Computing 8,2,6
1090,Introduction to Cloud Computing 6,4,5
1091,Fundamentals of Data Structures 6,2,6
1092,Fundamentals of Networks 2,4,5
1093,Systems in Data Structures 2,3,8
1094,Introduction to Networks 7,4,2
1095,Introduction to Cloud Computing 7,4,2
1096,Systems in Programming 3,4,1
1097,Advanced Data Structures 5,2,1
1098,Applied Database Systems 1,4,4
1099,Applied Networks 6,4,4
1100,Advanced Networks 2,4,7
1101,Advanced Data Structures 4,3,1
1102,Advanced Database Systems 1,2,1
1103,Introduction to Networks 3,3,8
1104,Fundamentals of Database Systems 6,2,7
1105,Advanced Database Systems 1,2,7
1106,Introduction to Ethical Hacking 9,3,6
1107,Fundamentals of Cloud Computing 4,2,4
1108,Advanced Programming 4,4,7
1109,Systems in Ethical Hacking 4,2,8
1110,Applied Cloud Computing 5,2,3
1111,Applied Database Systems 5,3,2
1112,Advanced Machine Learning 5,3,3
1113,Fundamentals of Programming 5,4,4
1114,Systems in Machine Learning 2,3,3
1115,Fundamentals of Machine Learning 8,4,6
1116,Advanced Data Structures 9,2,2
1117,Fundamentals of Networks 5,3,7
1118,Fundamentals of Cloud Computing 9,3,4
1119,Applied Networks 6,2,3
1120,Fundamentals of Database Systems 4,3,4
1121,Fundamentals of Database Systems 3,3,2
1122,Advanced Programming 6,4,3
1123,Applied Database Systems 4,3,8
1124,Systems in Ethical Hacking 4,3,8
1125,Applied Programming 3,3,1
1126,Applied Programming 2,2,3
1127,Advanced Data Structures 5,4,2
1128,Systems in Networks 9,3,8
1129,Systems in Cloud Computing 6,4,1
1130,Introduction to Machine Learning 9,2,5
1131,Introduction to Machine Learning 1,3,2
1132,Applied Programming 2,4,4
1133,Fundamentals of Cloud Computing 4,3,5
1134,Introduction to Database Systems 5,4,7
1135,Introduction to Data Structures 2,4,3
1136,Introduction to Data Structures 1,4,6
1137,Systems in Networks 4,4,5
1138,Fundamentals of Cloud Computing 3,2,2
1139,Systems in Data Structures 4,2,8
1140,Advanced Ethical Hacking 5,4,7
1141,Introduction to Data Structures 9,3,5
1142,Fundamentals of Programming 8,2,1
1143,Applied Programming 5,2,5
1144,Applied Ethical Hacking 9,4,7
1145,Introduction to Database Systems 5,2,2
1146,Fundamentals of Networks 4,2,5
1147,Advanced Networks 2,3,2
1148,Fundamentals of Programming 7,2,7
1149,Systems in Programming 5,3,5
1150,Introduction to Ethical Hacking 7,3,4
1151,Applied Database Systems 7,2,6
1152,Applied Cloud Computing 2,3,4
1153,Advanced Data Structures 2,3,6
1154,Advanced Data Structures 2,4,2
1155,Introduction to Cloud Computing 1,4,7
1156,Systems in Cloud Computing 7,3,1
1157,Advanced Networks 4,4,4
1158,Introduction to Cloud Computing 9,3,6
1159,Fundamentals of Networks 5,3,5
1160,Fundamentals of Database Systems 6,2,1
1161,Introduction to Database Systems 9,4,1
1162,Fundamentals of Database Systems 8,2,5
1163,Systems in Cloud Computing 9,3,5
1164,Fundamentals of Cloud Computing 7,3,8
1165,Advanced Programming 5,3,6
1166,Introduction to Networks 8,3,1
1167,Fundamentals of Ethical Hacking 8,2,6
1168,Fundamentals of Data Structures 5,3,6
1169,Advanced Database Systems 1,3,3
1170,Advanced Ethical Hacking 8,3,8
1171,Fundamentals of Database Systems 5,4,7
1172,Systems in Data Structures 6,2,4
1173,Fundamentals of Machine Learning 4,3,1
1174,Fundamentals of Database Systems 4,3,2
1175,Introduction to Database Systems 6,3,1
1176,Fundamentals of Data Structures 5,3,7
1177,Systems in Ethical Hacking 3,3,4
1178,Introduction to Database Systems 9,3,5
1179,Advanced Programming 6,4,3
1180,Introduction to Ethical Hacking 6,4,4
1181,Advanced Machine Learning 1,4,4
1182,Advanced Ethical Hacking 6,4,1
1183,Systems in Ethical Hacking 1,2,2
1184,Advanced Database Systems 4,2,1
1185,Systems in Cloud Computing 4,3,3
1186,Introduction to Programming 1,3,7
1187,Systems in Machine Learning 6,2,7
1188,Systems in Database Systems 3,2,4
1189,Systems in Cloud Computing 7,4,3
1190,Fundamentals of Networks 2,3,1
1191,Advanced Networks 8,2,7
1192,Advanced Data Structures 8,3,3
1193,Advanced Programming 4,2,6
1194,Advanced Ethical Hacking 6,4,8
1195,Applied Database Systems 8,3,7
1196,Systems in Cloud Computing 6,2,8
1197,Introduction to Data Structures 2,2,8
1198,Introduction to Database Systems 7,3,3
1199,Applied Cloud Computing 6,3,6
1200,Fundamentals of Networks 9,3,2
1201,Introduction to Machine Learning 6,2,1
1202,Applied Data Structures 4,4,8
1203,Applied Ethical Hacking 9,2,2
1204,Systems in Networks 2,4,4
1205,Applied Cloud Computing 2,4,5
1206,Applied Database Systems 1,4,5
1207,Systems in Networks 1,3,8
1208,Advanced Machine Learning 5,3,7
1209,Systems in Database Systems 2,2,2
1210,Advanced Data Structures 1,4,6
1211,Applied Data Structures 9,3,3
1212,Systems in Programming 4,4,8
1213,Introduction to Data Structures 9,2,5
1214,Advanced Machine Learning 4,3,8
1215,Introduction to Database Systems 6,2,6
1216,Applied Data Structures 1,4,6
1217,Systems in Database Systems 3,3,8
1218,Fundamentals of Programming 8,3,3
